2013-02-24 17:37:41,2013-02-24 17:37:41
12.984375,0.656250
13.6875,0.703125
14.484375,0.796875
15.265625,0.781250
16.015625,0.750000
16.78125,0.765625
17.546875,0.765625
18.21875,0.671875
18.875,0.656250
19.515625,0.640625
35.28125,0.843750
36.0625,0.781250
36.75,0.687500
37.421875,0.671875
38.09375,0.671875
44.234375,0.843750
44.984375,0.750000
45.703125,0.718750
46.40625,0.703125
47.125,0.718750
47.78125,0.656250
48.390625,0.609375
49.0,0.609375
49.65625,0.656250
50.453125,0.796875
51.3125,0.859375
52.15625,0.843750
53.015625,0.859375
53.859375,0.843750
54.546875,0.687500
55.171875,0.625000
55.8125,0.640625
56.515625,0.703125
57.21875,0.703125
57.828125,0.609375
58.5625,0.734375
59.4375,0.875000
60.21875,0.781250
60.9375,0.718750
61.6875,0.750000
62.546875,0.859375
63.359375,0.812500
64.21875,0.859375
65.09375,0.875000
65.890625,0.796875
66.625,0.734375
67.34375,0.718750
68.15625,0.812500
68.921875,0.765625
69.640625,0.718750
70.421875,0.781250
71.203125,0.781250
71.890625,0.687500
72.578125,0.687500
81.328125,0.640625
82.03125,0.703125
82.765625,0.734375
83.421875,0.656250
84.125,0.703125
92.421875,0.796875
93.203125,0.781250
93.96875,0.765625
94.671875,0.703125
95.328125,0.656250
96.015625,0.687500
96.703125,0.687500
97.34375,0.640625
97.953125,0.609375
98.640625,0.687500
103.734375,0.671875
104.4375,0.703125
105.109375,0.671875
105.78125,0.671875
106.4375,0.656250
107.109375,0.671875
107.828125,0.718750
108.515625,0.687500
109.078125,0.562500
109.84375,0.765625
110.53125,0.687500
111.265625,0.734375
111.984375,0.718750
112.671875,0.687500
113.40625,0.734375
114.203125,0.796875
115.03125,0.828125
115.8125,0.781250
116.578125,0.765625
117.375,0.796875
118.109375,0.734375
118.796875,0.687500
119.5,0.703125
120.15625,0.656250
120.765625,0.609375
121.359375,0.593750
121.984375,0.625000
122.65625,0.671875
123.390625,0.734375
124.140625,0.750000
124.890625,0.750000
125.609375,0.718750
126.28125,0.671875
126.96875,0.687500
127.65625,0.687500
128.328125,0.671875
128.9375,0.609375
129.546875,0.609375
136.078125,0.671875
136.734375,0.656250
137.40625,0.671875
138.09375,0.687500
138.828125,0.734375
139.46875,0.640625
140.140625,0.671875
140.84375,0.703125
141.59375,0.750000
142.265625,0.671875
142.984375,0.718750
143.703125,0.718750
144.4375,0.734375
145.109375,0.671875
145.765625,0.656250
146.453125,0.687500
147.1875,0.734375
147.921875,0.734375
148.609375,0.687500
149.359375,0.750000
150.15625,0.796875
150.828125,0.671875
151.5,0.671875
152.21875,0.718750
153.0,0.781250
153.765625,0.765625
154.4375,0.671875
155.0625,0.625000
155.703125,0.640625
156.390625,0.687500
157.140625,0.750000
157.90625,0.765625
158.65625,0.750000
159.390625,0.734375
160.125,0.734375
160.84375,0.718750
161.546875,0.703125
162.21875,0.671875
171.40625,0.718750
172.109375,0.703125
173.0,0.890625
173.75,0.750000
174.5,0.750000
175.21875,0.718750
175.828125,0.609375
176.40625,0.578125
176.984375,0.578125
177.59375,0.609375
180.8125,0.718750
181.484375,0.671875
