2013-03-08 13:11:07,2013-03-08 13:11:07
49.75,0.671875
50.421875,0.671875
51.0625,0.640625
51.78125,0.718750
52.453125,0.671875
53.1875,0.734375
56.609375,0.546875
57.40625,0.796875
58.15625,0.750000
69.1875,0.718750
69.9375,0.750000
70.71875,0.781250
71.46875,0.750000
72.234375,0.765625
73.015625,0.781250
73.78125,0.765625
74.546875,0.765625
81.21875,0.718750
81.953125,0.734375
82.75,0.796875
83.546875,0.796875
84.328125,0.781250
85.046875,0.718750
85.734375,0.687500
86.4375,0.703125
87.125,0.687500
87.828125,0.703125
88.515625,0.687500
89.171875,0.656250
89.84375,0.671875
97.015625,0.609375
97.6875,0.671875
98.296875,0.609375
105.046875,0.703125
105.765625,0.718750
106.4375,0.671875
107.203125,0.765625
107.90625,0.703125
108.640625,0.734375
109.359375,0.718750
110.0625,0.703125
110.765625,0.703125
111.421875,0.656250
112.078125,0.656250
112.75,0.671875
113.4375,0.687500
114.078125,0.640625
114.75,0.671875
115.390625,0.640625
116.015625,0.625000
116.78125,0.765625
117.421875,0.640625
118.140625,0.718750
118.859375,0.718750
119.59375,0.734375
120.296875,0.703125
120.984375,0.687500
121.671875,0.687500
122.375,0.703125
123.078125,0.703125
123.796875,0.718750
124.5,0.703125
125.171875,0.671875
125.90625,0.734375
126.671875,0.765625
127.46875,0.796875
128.21875,0.750000
129.0,0.781250
129.703125,0.703125
130.5,0.796875
131.21875,0.718750
131.953125,0.734375
132.671875,0.718750
133.375,0.703125
134.09375,0.718750
134.765625,0.671875
135.4375,0.671875
136.140625,0.703125
136.859375,0.718750
137.59375,0.734375
138.3125,0.718750
139.015625,0.703125
139.765625,0.750000
140.46875,0.703125
144.59375,0.687500
145.328125,0.734375
146.0,0.671875
146.78125,0.781250
147.515625,0.734375
148.203125,0.687500
148.984375,0.781250
149.59375,0.609375
154.0,0.750000
154.734375,0.734375
155.5,0.765625
156.234375,0.734375
156.921875,0.687500
157.59375,0.671875
158.28125,0.687500
158.953125,0.671875
159.625,0.671875
160.328125,0.703125
161.0,0.671875
161.71875,0.718750
162.40625,0.687500
169.546875,0.718750
170.265625,0.718750
170.953125,0.687500
171.625,0.671875
172.328125,0.703125
173.078125,0.750000
173.796875,0.718750
174.53125,0.734375
175.21875,0.687500
175.96875,0.750000
176.75,0.781250
177.5,0.750000
198.765625,0.625000
199.375,0.609375
199.96875,0.593750
200.59375,0.625000
201.21875,0.625000
201.8125,0.593750
202.421875,0.609375
213.140625,0.671875
213.796875,0.656250
214.5,0.703125
220.734375,0.671875
221.265625,0.531250
222.03125,0.765625
227.71875,0.640625
228.375,0.656250
241.0,0.656250
241.609375,0.609375
242.203125,0.593750
242.859375,0.656250
243.421875,0.562500
244.0625,0.640625
244.71875,0.656250
245.359375,0.640625
246.03125,0.671875
246.703125,0.671875
247.375,0.671875
248.0625,0.687500
248.78125,0.718750
249.546875,0.765625
250.328125,0.781250
251.09375,0.765625
251.84375,0.750000
252.59375,0.750000
