2013-03-08 12:40:29,2013-03-08 12:40:29
27.609375,0.859375
28.453125,0.843750
29.078125,0.625000
36.46875,0.937500
37.328125,0.859375
38.34375,1.015625
39.25,0.906250
40.078125,0.828125
46.625,1.140625
51.015625,0.765625
60.984375,0.765625
70.421875,0.437500
84.34375,0.687500
91.5625,0.734375
92.3125,0.750000
92.984375,0.671875
93.703125,0.718750
94.4375,0.734375
95.1875,0.750000
95.96875,0.781250
96.734375,0.765625
97.453125,0.718750
98.1875,0.734375
103.84375,0.703125
104.59375,0.750000
105.328125,0.734375
123.3125,0.843750
124.078125,0.765625
124.890625,0.812500
125.59375,0.703125
126.3125,0.718750
135.875,0.734375
144.328125,0.781250
150.140625,0.750000
150.875,0.734375
158.703125,0.671875
159.546875,0.843750
169.984375,0.750000
170.609375,0.625000
171.25,0.640625
171.90625,0.656250
172.609375,0.703125
182.15625,0.734375
182.828125,0.671875
183.5625,0.734375
184.28125,0.718750
185.0,0.718750
185.71875,0.718750
186.40625,0.687500
187.125,0.718750
187.796875,0.671875
188.5,0.703125
189.265625,0.765625
197.015625,0.671875
197.796875,0.781250
198.5625,0.765625
199.28125,0.718750
200.03125,0.750000
200.796875,0.765625
201.53125,0.734375
202.203125,0.671875
202.875,0.671875
207.71875,0.718750
208.4375,0.718750
209.078125,0.640625
212.5,0.687500
227.421875,0.718750
228.21875,0.796875
228.984375,0.765625
229.703125,0.718750
234.046875,0.718750
234.78125,0.734375
235.46875,0.687500
236.21875,0.750000
236.953125,0.734375
237.703125,0.750000
238.515625,0.812500
239.265625,0.750000
239.96875,0.703125
240.65625,0.687500
241.328125,0.671875
242.046875,0.718750
242.765625,0.718750
243.546875,0.781250
244.234375,0.687500
250.109375,0.968750
251.0,0.890625
251.84375,0.843750
252.984375,1.140625
260.65625,0.750000
264.125,0.750000
264.8125,0.687500
265.5,0.687500
266.15625,0.656250
266.78125,0.625000
267.453125,0.671875
267.96875,0.515625
268.71875,0.750000
269.34375,0.625000
269.953125,0.609375
270.5625,0.609375
271.1875,0.625000
271.921875,0.734375
272.671875,0.750000
273.53125,0.859375
274.390625,0.859375
275.15625,0.765625
275.921875,0.765625
276.734375,0.812500
277.46875,0.734375
278.265625,0.796875
278.984375,0.718750
279.703125,0.718750
280.421875,0.718750
284.546875,0.640625
285.265625,0.718750
286.109375,0.843750
286.859375,0.750000
287.8125,0.953125
303.5,0.750000
304.203125,0.703125
304.890625,0.687500
305.59375,0.703125
306.34375,0.750000
307.109375,0.765625
307.875,0.765625
316.78125,0.734375
317.453125,0.671875
318.078125,0.625000
318.75,0.671875
319.453125,0.703125
320.234375,0.781250
321.046875,0.812500
321.859375,0.812500
322.671875,0.812500
323.4375,0.765625
324.140625,0.703125
324.859375,0.718750
325.53125,0.671875
330.65625,0.765625
331.4375,0.781250
332.203125,0.765625
332.9375,0.734375
333.71875,0.781250
334.515625,0.796875
335.21875,0.703125
339.28125,0.640625
339.984375,0.703125
340.65625,0.671875
345.25,0.765625
346.03125,0.781250
346.796875,0.765625
347.53125,0.734375
348.203125,0.671875
348.90625,0.703125
349.609375,0.703125
350.390625,0.781250
358.109375,0.625000
358.796875,0.687500
359.53125,0.734375
360.296875,0.765625
361.0625,0.765625
361.796875,0.734375
362.515625,0.718750
368.921875,0.828125
369.71875,0.796875
370.546875,0.828125
371.59375,1.046875
372.625,1.031250
377.71875,0.734375
378.453125,0.734375
379.171875,0.718750
379.890625,0.718750
380.65625,0.765625
381.40625,0.750000
382.125,0.718750
382.859375,0.734375
383.59375,0.734375
384.265625,0.671875
384.96875,0.703125
385.703125,0.734375
386.390625,0.687500
387.15625,0.765625
404.125,0.656250
404.75,0.625000
408.828125,0.703125
409.5,0.671875
410.1875,0.687500
410.9375,0.750000
411.671875,0.734375
412.40625,0.734375
413.078125,0.671875
413.765625,0.687500
414.375,0.609375
415.03125,0.656250
415.65625,0.625000
416.328125,0.671875
417.03125,0.703125
417.6875,0.656250
418.359375,0.671875
419.078125,0.718750
419.75,0.671875
420.515625,0.765625
421.203125,0.687500
421.890625,0.687500
422.5625,0.671875
423.25,0.687500
423.921875,0.671875
424.578125,0.656250
425.203125,0.625000
425.828125,0.625000
426.484375,0.656250
431.203125,0.718750
431.953125,0.750000
432.65625,0.703125
436.265625,0.734375
436.953125,0.687500
437.578125,0.625000
438.234375,0.656250
438.796875,0.562500
442.6875,0.750000
443.375,0.687500
444.09375,0.718750
444.765625,0.671875
445.4375,0.671875
446.0625,0.625000
446.6875,0.625000
447.375,0.687500
448.03125,0.656250
448.6875,0.656250
449.328125,0.640625
449.96875,0.640625
454.96875,0.718750
458.3125,0.656250
458.953125,0.640625
459.59375,0.640625
460.328125,0.734375
460.953125,0.625000
461.71875,0.765625
467.46875,0.734375
468.203125,0.734375
468.890625,0.687500
469.609375,0.718750
470.296875,0.687500
473.640625,0.671875
474.296875,0.656250
475.0,0.703125
475.671875,0.671875
476.296875,0.625000
476.921875,0.625000
477.578125,0.656250
482.328125,0.656250
482.9375,0.609375
483.625,0.687500
484.296875,0.671875
484.921875,0.625000
485.546875,0.625000
486.171875,0.625000
486.78125,0.609375
487.515625,0.734375
493.328125,0.765625
494.0625,0.734375
494.75,0.687500
498.671875,0.671875
499.25,0.578125
499.953125,0.703125
500.609375,0.656250
511.765625,0.687500
512.484375,0.718750
513.296875,0.812500
514.09375,0.796875
514.875,0.781250
515.625,0.750000
516.421875,0.796875
521.703125,0.687500
522.375,0.671875
523.046875,0.671875
523.6875,0.640625
524.328125,0.640625
524.984375,0.656250
525.625,0.640625
526.375,0.750000
527.15625,0.781250
527.921875,0.765625
528.59375,0.671875
529.234375,0.640625
529.984375,0.750000
541.578125,0.609375
542.21875,0.640625
542.9375,0.718750
543.671875,0.734375
544.390625,0.718750
547.703125,0.671875
556.875,0.765625
557.625,0.750000
558.40625,0.781250
559.203125,0.796875
559.9375,0.734375
564.4375,0.640625
565.15625,0.718750
565.90625,0.750000
566.640625,0.734375
567.359375,0.718750
568.015625,0.656250
568.703125,0.687500
569.390625,0.687500
570.09375,0.703125
570.828125,0.734375
571.546875,0.718750
572.296875,0.750000
573.015625,0.718750
573.71875,0.703125
574.375,0.656250
575.046875,0.671875
579.65625,0.703125
580.359375,0.703125
581.109375,0.750000
581.859375,0.750000
582.625,0.765625
583.375,0.750000
584.078125,0.703125
584.703125,0.625000
585.34375,0.640625
586.046875,0.703125
592.4375,0.734375
593.1875,0.750000
593.953125,0.765625
594.65625,0.703125
595.40625,0.750000
602.96875,0.687500
