2013-02-25 15:14:19,2013-02-25 15:14:19
10.34375,0.515625
10.875,0.531250
11.375,0.500000
11.890625,0.515625
12.4375,0.546875
13.03125,0.593750
13.5625,0.531250
14.078125,0.515625
14.609375,0.531250
15.140625,0.531250
15.6875,0.546875
16.21875,0.531250
18.921875,0.546875
19.4375,0.515625
19.953125,0.515625
20.5,0.546875
21.015625,0.515625
21.546875,0.531250
22.078125,0.531250
22.609375,0.531250
23.203125,0.593750
23.734375,0.531250
24.328125,0.593750
24.84375,0.515625
25.5,0.656250
26.0625,0.562500
26.625,0.562500
27.171875,0.546875
27.796875,0.625000
35.359375,0.578125
35.90625,0.546875
36.5,0.593750
37.078125,0.578125
37.609375,0.531250
38.140625,0.531250
38.6875,0.546875
55.1875,0.437500
55.609375,0.421875
56.078125,0.468750
56.578125,0.500000
57.046875,0.468750
57.515625,0.468750
58.109375,0.593750
58.625,0.515625
59.125,0.500000
59.59375,0.468750
60.1875,0.593750
60.625,0.437500
61.140625,0.515625
61.59375,0.453125
62.140625,0.546875
62.59375,0.453125
63.09375,0.500000
63.546875,0.453125
84.375,0.328125
84.6875,0.312500
85.03125,0.343750
85.359375,0.328125
85.6875,0.328125
86.015625,0.328125
96.125,0.312500
96.484375,0.359375
96.828125,0.343750
97.1875,0.359375
97.515625,0.328125
97.859375,0.343750
98.1875,0.328125
98.53125,0.343750
113.21875,0.343750
113.5625,0.343750
117.03125,0.343750
117.40625,0.375000
117.75,0.343750
118.09375,0.343750
118.4375,0.343750
118.796875,0.359375
119.125,0.328125
119.5,0.375000
119.828125,0.328125
120.1875,0.359375
120.546875,0.359375
120.90625,0.359375
121.25,0.343750
121.609375,0.359375
121.96875,0.359375
122.3125,0.343750
122.65625,0.343750
123.015625,0.359375
125.5,0.359375
125.859375,0.359375
126.234375,0.375000
126.578125,0.343750
126.9375,0.359375
127.265625,0.328125
127.640625,0.375000
128.0,0.359375
128.375,0.375000
128.71875,0.343750
129.078125,0.359375
129.4375,0.359375
129.78125,0.343750
130.15625,0.375000
130.515625,0.359375
130.875,0.359375
131.25,0.375000
131.609375,0.359375
131.984375,0.375000
132.328125,0.343750
132.703125,0.375000
133.0625,0.359375
135.984375,0.359375
136.375,0.390625
136.75,0.375000
137.109375,0.359375
137.484375,0.375000
137.859375,0.375000
138.21875,0.359375
138.609375,0.390625
138.96875,0.359375
139.328125,0.359375
139.703125,0.375000
140.078125,0.375000
140.453125,0.375000
140.828125,0.375000
141.15625,0.328125
141.53125,0.375000
144.125,0.390625
144.484375,0.359375
144.84375,0.359375
145.203125,0.359375
145.578125,0.375000
145.953125,0.375000
146.328125,0.375000
146.6875,0.359375
147.0625,0.375000
147.390625,0.328125
147.765625,0.375000
148.15625,0.390625
148.546875,0.390625
148.890625,0.343750
149.296875,0.406250
153.734375,0.375000
154.125,0.390625
154.515625,0.390625
158.640625,0.359375
159.03125,0.390625
159.40625,0.375000
159.796875,0.390625
160.171875,0.375000
160.546875,0.375000
160.921875,0.375000
161.296875,0.375000
161.6875,0.390625
162.0625,0.375000
162.453125,0.390625
162.828125,0.375000
165.546875,0.390625
165.921875,0.375000
166.3125,0.390625
166.6875,0.375000
167.078125,0.390625
172.859375,0.375000
173.25,0.390625
173.640625,0.390625
174.046875,0.406250
174.4375,0.390625
174.828125,0.390625
175.203125,0.375000
175.5625,0.359375
175.953125,0.390625
176.34375,0.390625
176.734375,0.390625
177.125,0.390625
177.5,0.375000
177.890625,0.390625
178.265625,0.375000
178.65625,0.390625
179.015625,0.359375
179.421875,0.406250
179.796875,0.375000
180.203125,0.406250
180.59375,0.390625
185.9375,0.390625
186.328125,0.390625
186.71875,0.390625
187.109375,0.390625
187.5,0.390625
187.875,0.375000
188.265625,0.390625
188.65625,0.390625
189.015625,0.359375
189.40625,0.390625
189.796875,0.390625
190.171875,0.375000
190.5625,0.390625
190.96875,0.406250
191.359375,0.390625
191.75,0.390625
192.140625,0.390625
192.515625,0.375000
192.90625,0.390625
193.3125,0.406250
193.703125,0.390625
194.109375,0.406250
194.484375,0.375000
194.875,0.390625
195.265625,0.390625
195.671875,0.406250
196.0625,0.390625
196.4375,0.375000
196.828125,0.390625
197.203125,0.375000
197.59375,0.390625
198.0,0.406250
198.390625,0.390625
198.765625,0.375000
199.15625,0.390625
199.546875,0.390625
209.4375,0.406250
209.84375,0.406250
210.265625,0.421875
210.640625,0.375000
211.0625,0.421875
211.453125,0.390625
211.875,0.421875
212.265625,0.390625
212.6875,0.421875
213.078125,0.390625
213.484375,0.406250
213.875,0.390625
214.28125,0.406250
214.6875,0.406250
215.09375,0.406250
215.484375,0.390625
215.890625,0.406250
216.28125,0.390625
216.6875,0.406250
217.109375,0.421875
217.515625,0.406250
217.90625,0.390625
218.3125,0.406250
218.71875,0.406250
219.125,0.406250
219.546875,0.421875
219.953125,0.406250
220.359375,0.406250
220.75,0.390625
221.140625,0.390625
221.5625,0.421875
221.96875,0.406250
222.375,0.406250
222.796875,0.421875
223.203125,0.406250
223.625,0.421875
224.015625,0.390625
224.4375,0.421875
224.84375,0.406250
225.25,0.406250
225.640625,0.390625
226.0625,0.421875
226.46875,0.406250
226.859375,0.390625
227.265625,0.406250
227.671875,0.406250
228.09375,0.421875
228.5,0.406250
228.90625,0.406250
229.328125,0.421875
229.75,0.421875
230.15625,0.406250
230.546875,0.390625
230.953125,0.406250
235.75,0.390625
236.15625,0.406250
236.5625,0.406250
236.953125,0.390625
237.359375,0.406250
237.75,0.390625
238.140625,0.390625
244.3125,0.437500
244.75,0.437500
245.15625,0.406250
245.5625,0.406250
245.96875,0.406250
246.390625,0.421875
246.8125,0.421875
247.234375,0.421875
247.65625,0.421875
248.046875,0.390625
248.46875,0.421875
