2013-07-12 22:59:54,2013-07-12 22:59:54
12.453125,0.671875
13.1875,0.734375
13.96875,0.781250
14.703125,0.734375
15.5,0.796875
16.265625,0.765625
17.015625,0.750000
17.6875,0.671875
18.328125,0.640625
19.015625,0.687500
19.734375,0.718750
20.40625,0.671875
21.09375,0.687500
21.84375,0.750000
22.609375,0.765625
23.328125,0.718750
24.0625,0.734375
24.84375,0.781250
25.578125,0.734375
26.3125,0.734375
27.0625,0.750000
27.828125,0.765625
28.546875,0.718750
29.234375,0.687500
29.96875,0.734375
30.71875,0.750000
31.421875,0.703125
32.15625,0.734375
32.890625,0.734375
33.59375,0.703125
34.265625,0.671875
34.96875,0.703125
35.71875,0.750000
36.40625,0.687500
37.078125,0.671875
37.796875,0.718750
38.53125,0.734375
39.234375,0.703125
39.90625,0.671875
40.625,0.718750
41.328125,0.703125
42.015625,0.687500
42.734375,0.718750
43.484375,0.750000
44.234375,0.750000
44.953125,0.718750
45.703125,0.750000
46.484375,0.781250
51.875,0.687500
52.625,0.750000
53.375,0.750000
54.109375,0.734375
54.890625,0.781250
55.703125,0.812500
56.453125,0.750000
57.1875,0.734375
57.9375,0.750000
58.71875,0.781250
59.4375,0.718750
60.171875,0.734375
60.921875,0.750000
61.6875,0.765625
62.390625,0.703125
63.109375,0.718750
63.84375,0.734375
64.546875,0.703125
65.28125,0.734375
66.015625,0.734375
66.703125,0.687500
67.359375,0.656250
68.046875,0.687500
68.765625,0.718750
69.5,0.734375
70.234375,0.734375
70.9375,0.703125
71.609375,0.671875
72.28125,0.671875
73.0,0.718750
73.75,0.750000
74.4375,0.687500
75.109375,0.671875
75.8125,0.703125
76.53125,0.718750
77.203125,0.671875
77.90625,0.703125
78.65625,0.750000
79.421875,0.765625
80.140625,0.718750
80.90625,0.765625
81.65625,0.750000
82.421875,0.765625
83.125,0.703125
83.84375,0.718750
84.5625,0.718750
85.25,0.687500
85.875,0.625000
99.21875,0.781250
99.90625,0.687500
100.578125,0.671875
101.265625,0.687500
101.984375,0.718750
102.734375,0.750000
103.484375,0.750000
104.203125,0.718750
104.96875,0.765625
105.78125,0.812500
106.578125,0.796875
107.28125,0.703125
108.03125,0.750000
108.8125,0.781250
109.609375,0.796875
110.296875,0.687500
111.125,0.828125
116.125,0.796875
117.0625,0.937500
117.796875,0.734375
118.546875,0.750000
119.3125,0.765625
120.046875,0.734375
120.75,0.703125
121.40625,0.656250
130.1875,0.718750
130.84375,0.656250
131.5,0.656250
132.171875,0.671875
148.234375,0.703125
148.96875,0.734375
149.703125,0.734375
150.4375,0.734375
151.1875,0.750000
151.875,0.687500
152.578125,0.703125
153.3125,0.734375
154.078125,0.765625
154.78125,0.703125
155.53125,0.750000
156.296875,0.765625
157.078125,0.781250
157.8125,0.734375
158.578125,0.765625
159.34375,0.765625
160.125,0.781250
160.8125,0.687500
161.515625,0.703125
162.234375,0.718750
162.96875,0.734375
163.65625,0.687500
164.34375,0.687500
165.0625,0.718750
165.796875,0.734375
166.484375,0.687500
167.15625,0.671875
167.859375,0.703125
168.5625,0.703125
169.265625,0.703125
169.953125,0.687500
170.6875,0.734375
175.8125,0.578125
176.4375,0.625000
177.078125,0.640625
177.671875,0.593750
178.34375,0.671875
179.078125,0.734375
179.828125,0.750000
180.625,0.796875
181.40625,0.781250
189.59375,0.609375
190.234375,0.640625
190.875,0.640625
191.484375,0.609375
192.125,0.640625
192.78125,0.656250
193.453125,0.671875
194.078125,0.625000
194.734375,0.656250
195.40625,0.671875
196.125,0.718750
196.859375,0.734375
197.546875,0.687500
198.25,0.703125
198.953125,0.703125
206.09375,0.562500
206.65625,0.562500
207.265625,0.609375
207.90625,0.640625
208.59375,0.687500
209.3125,0.718750
210.046875,0.734375
210.78125,0.734375
211.515625,0.734375
212.21875,0.703125
212.90625,0.687500
213.546875,0.640625
214.1875,0.640625
214.78125,0.593750
215.390625,0.609375
215.984375,0.593750
216.578125,0.593750
217.125,0.546875
223.703125,0.687500
224.421875,0.718750
225.125,0.703125
225.78125,0.656250
226.484375,0.703125
227.15625,0.671875
227.84375,0.687500
228.609375,0.765625
229.390625,0.781250
230.1875,0.796875
230.984375,0.796875
