2013-02-25 15:03:39,2013-02-25 15:03:39
49.5,0.656250
53.609375,0.609375
54.390625,0.781250
55.0625,0.671875
55.875,0.812500
56.640625,0.765625
57.40625,0.765625
58.21875,0.812500
58.953125,0.734375
59.671875,0.718750
85.0625,0.750000
85.828125,0.765625
86.5625,0.734375
87.328125,0.765625
88.140625,0.812500
88.875,0.734375
89.609375,0.734375
90.34375,0.734375
90.921875,0.578125
94.75,0.750000
95.453125,0.703125
103.25,0.687500
103.890625,0.640625
104.515625,0.625000
105.1875,0.671875
105.875,0.687500
106.640625,0.765625
107.359375,0.718750
108.078125,0.718750
108.78125,0.703125
109.46875,0.687500
110.15625,0.687500
110.90625,0.750000
111.609375,0.703125
112.359375,0.750000
113.046875,0.687500
113.78125,0.734375
114.5,0.718750
115.25,0.750000
119.546875,0.703125
120.25,0.703125
120.984375,0.734375
121.671875,0.687500
122.421875,0.750000
123.125,0.703125
123.8125,0.687500
124.484375,0.671875
125.234375,0.750000
134.046875,0.671875
134.734375,0.687500
135.4375,0.703125
136.15625,0.718750
136.8125,0.656250
137.625,0.812500
138.34375,0.718750
144.796875,0.765625
145.515625,0.718750
154.5,0.718750
155.265625,0.765625
156.03125,0.765625
156.75,0.718750
157.421875,0.671875
158.109375,0.687500
158.875,0.765625
159.484375,0.609375
174.734375,0.703125
175.40625,0.671875
176.078125,0.671875
176.875,0.796875
177.640625,0.765625
178.359375,0.718750
179.046875,0.687500
179.703125,0.656250
180.4375,0.734375
181.125,0.687500
181.8125,0.687500
182.5,0.687500
183.1875,0.687500
183.8125,0.625000
184.484375,0.671875
185.109375,0.625000
185.765625,0.656250
186.4375,0.671875
187.078125,0.640625
210.71875,0.578125
211.140625,0.421875
214.671875,0.406250
222.140625,0.500000
222.5625,0.421875
223.015625,0.453125
232.046875,0.375000
232.40625,0.359375
232.828125,0.421875
233.1875,0.359375
233.546875,0.359375
235.890625,0.375000
236.21875,0.328125
236.640625,0.421875
237.03125,0.390625
240.15625,0.406250
243.328125,0.421875
243.6875,0.359375
246.546875,0.390625
246.984375,0.437500
247.390625,0.406250
247.78125,0.390625
248.203125,0.421875
248.625,0.421875
249.046875,0.421875
249.4375,0.390625
249.859375,0.421875
250.25,0.390625
250.671875,0.421875
251.078125,0.406250
251.484375,0.406250
251.921875,0.437500
252.359375,0.437500
252.78125,0.421875
253.203125,0.421875
253.625,0.421875
254.046875,0.421875
254.46875,0.421875
254.890625,0.421875
255.359375,0.468750
255.765625,0.406250
256.1875,0.421875
256.625,0.437500
257.046875,0.421875
257.46875,0.421875
257.90625,0.437500
258.34375,0.437500
258.765625,0.421875
259.171875,0.406250
259.59375,0.421875
259.984375,0.390625
260.4375,0.453125
260.84375,0.406250
261.265625,0.421875
261.671875,0.406250
262.109375,0.437500
262.515625,0.406250
262.953125,0.437500
263.375,0.421875
263.796875,0.421875
264.234375,0.437500
264.65625,0.421875
265.078125,0.421875
265.484375,0.406250
265.90625,0.421875
266.3125,0.406250
266.75,0.437500
267.15625,0.406250
267.609375,0.453125
268.046875,0.437500
268.453125,0.406250
268.890625,0.437500
269.328125,0.437500
269.78125,0.453125
270.203125,0.421875
270.640625,0.437500
271.0625,0.421875
271.484375,0.421875
271.953125,0.468750
272.375,0.421875
272.796875,0.421875
273.25,0.453125
273.671875,0.421875
274.125,0.453125
274.484375,0.359375
280.515625,0.421875
280.984375,0.468750
281.359375,0.375000
281.765625,0.406250
282.140625,0.375000
292.328125,0.375000
297.359375,0.468750
297.78125,0.421875
298.25,0.468750
298.6875,0.437500
299.125,0.437500
299.640625,0.515625
300.15625,0.515625
300.578125,0.421875
301.09375,0.515625
306.71875,0.500000
311.921875,0.453125
312.4375,0.515625
312.9375,0.500000
318.796875,0.484375
319.28125,0.484375
319.78125,0.500000
320.234375,0.453125
320.6875,0.453125
321.1875,0.500000
321.65625,0.468750
322.15625,0.500000
322.640625,0.484375
323.109375,0.468750
323.578125,0.468750
332.203125,0.500000
332.71875,0.515625
333.1875,0.468750
333.75,0.562500
334.28125,0.531250
334.828125,0.546875
337.390625,0.515625
337.890625,0.500000
341.359375,0.437500
341.96875,0.609375
342.53125,0.562500
343.15625,0.625000
343.703125,0.546875
344.21875,0.515625
344.796875,0.578125
345.3125,0.515625
345.84375,0.531250
346.359375,0.515625
346.859375,0.500000
347.4375,0.578125
347.984375,0.546875
348.484375,0.500000
349.0,0.515625
349.546875,0.546875
350.125,0.578125
350.65625,0.531250
354.59375,0.609375
355.15625,0.562500
355.703125,0.546875
356.21875,0.515625
356.765625,0.546875
357.34375,0.578125
360.09375,0.546875
360.640625,0.546875
361.15625,0.515625
361.703125,0.546875
362.28125,0.578125
362.8125,0.531250
363.359375,0.546875
363.875,0.515625
364.40625,0.531250
364.953125,0.546875
365.515625,0.562500
366.0,0.484375
366.546875,0.546875
367.0625,0.515625
383.3125,0.531250
383.875,0.562500
384.515625,0.640625
385.0,0.484375
385.65625,0.656250
386.296875,0.640625
386.828125,0.531250
387.46875,0.640625
388.015625,0.546875
388.5625,0.546875
389.09375,0.531250
401.53125,0.531250
402.0625,0.531250
402.546875,0.484375
403.1875,0.640625
403.796875,0.609375
404.328125,0.531250
404.90625,0.578125
405.53125,0.625000
406.125,0.593750
406.765625,0.640625
407.3125,0.546875
407.84375,0.531250
421.84375,0.484375
422.3125,0.468750
422.765625,0.453125
423.21875,0.453125
423.703125,0.484375
424.15625,0.453125
424.609375,0.453125
425.078125,0.468750
425.59375,0.515625
426.140625,0.546875
426.640625,0.500000
427.09375,0.453125
427.546875,0.453125
428.03125,0.484375
428.515625,0.484375
429.0,0.484375
429.40625,0.406250
436.78125,0.515625
442.765625,0.375000
443.140625,0.375000
443.515625,0.375000
443.90625,0.390625
444.296875,0.390625
444.65625,0.359375
445.015625,0.359375
445.40625,0.390625
445.796875,0.390625
446.171875,0.375000
446.5625,0.390625
446.9375,0.375000
447.3125,0.375000
447.6875,0.375000
450.71875,0.328125
451.171875,0.453125
459.078125,0.406250
459.453125,0.375000
459.875,0.421875
460.265625,0.390625
460.65625,0.390625
461.078125,0.421875
463.859375,0.406250
464.25,0.390625
464.65625,0.406250
465.0625,0.406250
465.453125,0.390625
465.859375,0.406250
466.28125,0.421875
466.6875,0.406250
467.09375,0.406250
467.5,0.406250
467.890625,0.390625
468.28125,0.390625
468.703125,0.421875
469.109375,0.406250
469.484375,0.375000
469.953125,0.468750
470.34375,0.390625
470.734375,0.390625
475.671875,0.390625
476.09375,0.421875
489.8125,0.406250
490.21875,0.406250
490.65625,0.437500
491.0625,0.406250
491.5,0.437500
504.671875,0.468750
505.078125,0.406250
505.484375,0.406250
506.0,0.515625
510.328125,0.453125
510.75,0.421875
511.21875,0.468750
511.65625,0.437500
512.078125,0.421875
512.484375,0.406250
512.921875,0.437500
513.359375,0.437500
515.96875,0.453125
516.375,0.406250
516.796875,0.421875
517.21875,0.421875
517.671875,0.453125
518.125,0.453125
526.984375,0.453125
527.421875,0.437500
527.859375,0.437500
530.578125,0.437500
531.0625,0.484375
531.515625,0.453125
531.9375,0.421875
532.40625,0.468750
532.875,0.468750
542.65625,0.484375
543.078125,0.421875
543.5625,0.484375
544.015625,0.453125
544.5,0.484375
544.96875,0.468750
545.40625,0.437500
545.890625,0.484375
546.359375,0.468750
549.59375,0.484375
552.96875,0.500000
